12|18|10|8
9|22|15|6
17|11|14|20
4|21|3|2
10|7|5|13
8|1|22|16
19|14|12|9
18|21|6|17
15|5|20|4
11|2|16|7
3|13|19|1
22|9|18|10
5|6|8|12
16|4|21|14
7|15|17|3
2|20|1|18
6|10|11|19
13|8|9|21
12|17|4|22
14|3|2|5
20|16|7|19
1|15|13|11
# Round 5:
18|6|99|4
10|8|14|3
21|99|9|7
2|12|19|15
5|16|17|1
20|11|13|22
# Round 6:
8|7|4|99
16|9|3|6
14|18|15|99
22|19|11|5
13|10|2|17
1|20|21|12
