15|3|2|20
18|10|8|7
12|6|14|9
17|11|1|19
13|5|16|4
2|8|20|10
6|18|3|11
7|17|15|12
5|9|19|13
1|14|4|16
10|20|11|6
8|13|12|3
16|2|9|17
4|19|18|15
14|7|5|1
11|12|13|20
6|16|17|8
9|1|15|18
19|3|10|14
2|4|7|5
13|8|6|1
11|15|16|12
20|17|14|18
10|19|5|2
3|7|9|4
16|1|12|8
15|13|11|14
20|6|19|7
18|2|4|9
17|5|10|3
12|20|1|19
8|14|7|11
5|16|6|15
3|18|2|13
9|4|17|10
19|12|7|16
14|15|20|8
1|11|3|2
4|10|13|6
17|9|18|5
