1|13|10|19
4|5|20|7
6|2|15|17
3|12|9|8
16|11|18|21
1|14|13|5
20|4|17|19
2|10|12|7
21|8|6|9
14|15|16|3
11|13|20|5
18|1|4|2
17|7|10|9
21|12|19|16
8|6|14|20
15|4|11|18
5|9|2|10
7|17|3|1
12|21|13|15
11|19|6|14
18|20|16|99
10|3|8|4
5|21|15|1
9|2|19|14
6|18|7|13
20|10|12|11
17|8|5|16
3|19|2|15
14|7|21|4
9|1|18|12
8|11|17|13
10|16|5|6
2|20|3|21
19|15|7|8
12|17|14|18
16|9|1|11
13|3|4|6
20|99|21|10
7|5|19|18
99|14|8|2
13|15|9|17
4|16|99|12
1|6|11|3
