9|23|13|5
20|21|16|22
18|8|14|3
17|4|19|11
2|7|12|6
21|9|15|10
18|20|1|13
22|5|4|14
23|6|3|11
10|16|17|2
8|19|7|9
1|12|5|21
11|14|20|15
13|2|22|23
6|18|10|4
3|17|7|1
16|11|5|8
15|13|21|19
12|22|9|18
14|10|23|7
4|3|2|20
19|1|6|16
12|15|8|17
# Round 5:
99|9|14|13
5|2|18|21
1|22|11|10
7|16|4|15
23|3|19|12
20|8|6|17
# Round 6:
2|1|9|14
99|10|13|16
21|18|11|7
6|15|22|3
5|17|20|19
4|12|8|23
