16|11|13|3
20|17|10|7
8|15|18|5
2|14|6|4
3|12|1|9
21|17|7|13
18|16|20|19
5|2|11|10
14|1|15|6
4|3|21|12
13|7|19|8
17|18|9|11
1|5|2|20
6|10|16|21
12|19|14|15
9|4|8|17
7|18|3|2
6|13|5|20
19|21|11|1
10|8|12|14
15|9|4|16
# Round 5:
99|6|17|3
11|14|7|5
19|99|10|18
12|13|2|15
99|16|1|4
8|20|21|9
# Round 6:
5|19|3|99
7|12|6|11
14|99|18|17
10|9|13|1
16|8|99|2
4|20|15|21
